codpanelista2,wave,sex,age,education,femindexa,femindexb,femindexc,femindexd,femindexe,femindexf,femindexg,femindexh,femindexi,immigeco,immicult,polintr,constpref,populisma,populismd,populismf,populismi,populismj,populismn,lrself,femstrike,femdemonstrate,feminfo,femtalk,vote2016,voteintentionspain,hhincome,livingpartner,indeprespect,curiosmanners,selfconfobed,empathybehave
3230,11,2,54,8,4,3,5,4,4,3,4,4,4,2,10,4,3,6,6,1,4,4,1,5,2,2,2,1,,54,99,1,2,2,2,1
3230,12,2,55,5,4,4,4,4,4,3,3,4,4,4,10,3,5,7,4,7,6,5,7,5,2,2,2,1,,55,99,1,2,2,1,2
3231,9,2,30,6,2,6,4,2,2,4,5,1,3,7,8,3,3,5,3,5,6,7,6,5,,,,,2,2,99,,2,2,2,1
3231,10,2,31,6,2,5,3,3,2,5,5,5,2,5,3,3,3,6,4,5,6,6,5,6,2,2,2,2,2,2,8,1,2,2,2,1
3231,11,2,32,6,2,3,3,4,4,6,6,5,2,5,5,3,3,5,4,4,5,6,5,6,2,2,2,2,,2,9,1,2,2,2,1
3232,9,1,22,4,2,5,4,3,4,5,5,4,4,3,7,3,4,7,6,5,6,7,7,2,,,,,52,54,2,,2,1,1,1
3232,10,1,23,4,1,5,4,3,4,7,7,4,1,9,4,3,1,7,6,6,6,6,7,3,1,1,2,2,,53,99,0,2,1,2,1
3232,11,1,24,4,1,6,3,3,3,7,6,2,1,5,5,3,4,6,5,5,6,4,5,3,1,1,1,1,,1,99,0,2,1,2,1
3232,12,1,25,4,1,6,2,4,2,7,6,4,1,5,7,3,3,7,5,6,6,5,7,3,1,1,1,1,,55,4,0,2,1,2,1
3233,9,1,30,9,5,3,3,5,6,3,3,5,5,8,10,2,4,7,3,6,5,6,4,3,,,,,3,19,8,,2,1,2,2
3233,10,1,31,9,6,2,2,6,6,4,4,4,6,10,10,2,2,6,4,7,6,7,6,3,1,1,1,1,3,19,9,1,2,1,1,2
3233,12,1,33,9,5,2,2,4,5,3,3,4,5,8,10,3,2,7,4,6,7,7,7,3,1,1,2,1,,27,9,0,1,1,2,1
3234,9,1,38,11,5,5,4,5,5,4,4,5,4,5,5,1,2,3,4,3,3,3,3,5,,,,,56,54,11,,2,2,2,2
3234,10,1,39,11,4,4,4,4,4,4,4,4,4,6,6,3,3,4,4,4,4,3,4,6,1,2,2,2,,54,10,1,2,2,2,2
3234,11,1,40,10,5,5,4,3,4,4,3,3,6,7,7,1,1,5,5,5,4,6,6,9,2,2,2,2,,54,11,1,2,2,2,2
3234,12,1,41,10,4,3,5,5,4,3,3,4,5,6,6,2,2,5,4,4,4,6,3,6,2,2,2,2,,55,11,1,1,2,2,2
3235,9,1,30,4,3,6,7,2,4,5,6,3,2,2,3,3,2,7,3,4,6,7,7,1,,,,,,19,10,,2,2,2,1
3235,10,1,31,4,1,1,1,1,1,1,1,1,1,8,3,4,1,5,6,4,6,7,7,5,2,2,2,2,,19,3,0,2,2,2,1
3236,9,1,24,11,3,4,2,3,3,5,5,3,2,4,5,2,5,6,5,4,6,6,7,3,,,,,56,9,11,,1,2,2,1
3237,9,1,51,3,3,5,2,1,7,6,6,7,5,5,5,4,3,7,7,5,7,7,7,5,,,,,,54,99,,2,2,2,2
3237,10,1,52,3,3,5,1,2,1,6,4,5,2,4,4,3,1,6,5,6,5,6,6,5,2,2,2,2,56,54,99,0,2,2,2,2
3237,11,1,53,3,1,7,4,4,6,7,5,6,1,6,7,2,3,2,6,6,2,7,7,5,2,2,2,1,,54,3,0,2,2,2,2
3237,12,1,54,3,6,5,4,5,5,5,5,6,5,7,6,2,2,6,4,5,6,6,7,5,2,2,2,1,,55,4,0,2,2,2,1
3238,9,2,54,4,3,6,3,3,3,5,5,1,1,2,7,3,5,4,4,4,4,5,5,6,,,,,4,4,8,,2,1,2,1
3238,10,2,55,4,1,6,3,2,2,6,6,2,1,3,7,2,5,6,6,3,4,7,7,3,2,2,1,1,7,7,8,1,1,2,2,1
3238,11,2,56,4,1,5,2,2,2,5,6,2,2,5,8,2,5,6,3,5,5,5,7,1,2,2,1,1,,7,8,1,2,2,2,1
3238,12,2,57,4,2,6,3,2,2,6,6,6,1,6,8,2,5,6,5,5,5,5,6,0,2,2,1,1,,7,8,1,2,2,2,2
3239,9,2,35,5,3,6,3,3,3,3,6,5,1,5,5,3,4,7,5,3,6,6,7,3,,,,,1,52,8,,2,2,2,1
3239,10,2,36,6,1,5,3,1,3,6,7,6,1,3,1,3,4,5,7,6,4,6,7,4,2,2,1,1,1,54,6,1,2,2,2,1
3239,11,2,37,5,3,5,2,3,3,5,5,5,3,5,5,3,3,6,4,4,4,6,6,3,2,2,2,1,,1,7,1,2,2,2,1
3239,12,2,38,8,1,6,6,2,2,6,6,4,1,7,7,2,4,6,4,5,5,5,6,3,2,2,2,1,,1,8,1,2,2,2,1
3240,9,2,54,3,3,6,3,3,3,5,5,3,3,4,7,3,5,6,4,4,4,6,6,2,,,,,7,7,2,,1,2,2,1
3240,10,2,55,3,4,5,4,3,4,5,5,4,4,5,5,3,5,6,4,4,4,5,5,3,1,2,2,2,7,7,4,1,2,2,2,1
3240,11,2,56,3,2,5,3,3,4,5,5,3,2,5,5,3,5,6,4,4,4,5,5,2,2,2,2,2,,7,6,1,2,2,2,1
3240,12,2,57,3,3,5,3,3,3,5,5,3,3,5,5,2,5,5,4,5,4,5,6,1,2,2,2,2,,7,4,1,2,1,2,1
3241,9,2,38,7,3,5,3,3,3,5,7,4,3,3,3,4,5,6,5,6,3,6,7,5,,,,,3,54,7,,2,2,2,2
3242,9,1,51,8,5,4,3,3,6,2,2,5,4,3,8,3,2,5,5,6,6,5,6,4,,,,,56,4,10,,2,2,2,1
3242,10,1,52,8,6,5,2,2,2,6,3,6,2,4,7,3,1,4,6,4,6,5,6,4,2,2,2,1,56,4,9,1,2,2,2,1
3242,11,1,53,8,5,4,5,1,5,3,3,6,3,5,7,3,2,7,6,6,5,4,6,5,2,2,2,2,,4,99,1,2,2,2,1
3242,12,1,54,8,6,2,6,3,6,3,3,6,6,4,7,3,2,3,3,2,4,3,7,7,2,2,2,1,,23,10,1,2,2,2,1
3243,9,1,31,11,6,5,4,1,5,3,2,5,3,10,2,3,2,7,4,7,7,7,4,5,,,,,,54,12,,2,2,2,1
3243,10,1,32,11,3,4,5,4,4,4,5,4,3,8,5,3,2,6,2,6,5,4,6,5,2,2,2,1,,53,6,0,1,2,2,1
3244,9,2,38,3,2,2,2,2,3,2,2,3,2,7,7,4,4,1,1,6,6,4,5,5,,,,,,53,2,,2,2,2,2
3245,9,1,50,7,6,4,5,4,5,4,5,6,5,5,5,2,2,6,5,4,6,5,7,5,,,,,56,1,99,,2,2,2,2
3245,10,1,51,6,4,4,4,4,4,4,4,4,4,7,8,2,2,6,5,5,5,6,6,5,2,2,2,1,,4,2,0,2,2,2,1
3245,11,1,52,8,4,5,4,5,4,4,4,5,3,5,5,2,4,5,4,3,4,5,6,5,2,2,2,1,,54,7,0,2,1,2,1
3245,12,1,53,7,5,5,5,5,5,5,5,4,5,1,7,2,1,3,4,5,5,4,4,5,2,2,1,1,,55,2,0,2,1,2,1
3246,9,1,32,3,5,4,4,4,5,5,4,5,4,5,5,2,2,7,5,6,7,7,6,3,,,,,3,3,6,,2,2,2,1
3246,10,1,33,4,5,4,3,3,6,5,5,5,4,5,3,2,1,7,3,5,6,7,6,4,1,1,2,2,3,3,5,1,2,2,1,1
3246,11,1,34,3,3,5,5,4,3,5,4,4,3,8,8,2,1,5,5,4,5,5,6,3,2,2,2,2,,1,9,1,2,2,2,1
3246,12,1,35,4,2,4,4,3,4,5,4,3,4,5,5,3,3,7,4,6,2,5,7,3,2,2,2,1,,1,9,1,2,2,2,2
3247,9,1,47,11,4,7,7,1,1,7,7,6,1,0,7,3,4,7,7,7,5,5,7,5,,,,,1,1,10,,2,2,2,1
3247,10,1,48,11,1,7,1,1,4,5,7,5,1,0,10,3,1,7,1,7,7,7,7,5,2,2,2,1,4,4,99,0,2,2,1,1
3247,11,1,49,11,1,1,7,1,1,4,7,7,4,0,10,3,1,7,3,1,7,3,6,5,2,2,2,1,,1,10,0,2,2,2,2
3247,12,1,49,11,1,4,7,1,2,4,6,7,1,10,10,3,1,7,7,7,7,7,7,5,2,2,2,2,,50,6,0,2,1,2,1
3248,9,1,53,9,5,5,2,3,2,5,5,4,5,7,6,1,3,6,5,6,7,5,6,1,,,,,1,1,10,,2,2,2,1
3248,10,1,54,9,2,6,3,2,2,6,6,6,2,5,2,2,3,7,6,6,7,7,7,1,2,2,2,1,1,1,11,1,2,2,2,2
3248,12,1,56,9,1,6,6,2,2,6,7,7,1,4,2,2,1,7,7,7,7,7,7,2,2,2,2,1,,1,10,1,2,2,2,2
3249,9,1,22,6,2,6,7,2,3,7,7,5,1,8,1,3,4,6,4,4,5,5,7,2,,,,,50,50,6,,1,1,2,1
3249,11,1,24,10,1,6,1,1,1,7,7,4,1,8,0,3,4,5,4,4,1,5,7,2,2,2,2,1,,50,2,1,1,1,2,1
3250,9,2,19,6,2,7,1,1,1,7,7,1,1,5,0,3,3,7,3,7,4,1,6,8,,,,,4,4,99,,2,2,2,2
3251,9,2,21,5,3,5,3,2,3,5,5,3,3,5,5,2,5,7,3,3,4,5,3,4,,,,,7,7,8,,2,2,2,1
3252,9,2,30,4,3,6,6,5,4,5,6,4,4,10,10,3,4,7,2,6,2,5,7,5,,,,,1,1,3,,2,2,2,1
3252,10,2,30,4,5,7,5,4,4,4,6,3,6,0,7,3,1,7,5,7,5,5,5,2,2,2,2,2,1,16,99,0,2,2,2,2
3252,11,2,32,4,3,4,4,5,4,6,4,5,4,6,6,3,3,2,4,4,4,4,7,7,2,2,2,1,,1,3,0,2,2,2,2
3252,12,2,32,4,4,4,4,4,4,4,4,4,5,8,9,3,1,7,5,4,7,7,6,7,2,2,2,2,,23,4,0,2,2,2,2
3253,9,1,33,5,2,5,3,3,3,5,5,3,2,9,5,2,4,7,6,3,3,4,7,4,,,,,1,4,7,,2,1,2,1
3253,10,1,33,4,2,5,3,3,3,3,5,4,3,8,5,2,4,5,2,6,2,3,7,4,2,2,2,1,1,54,7,0,2,1,2,1
3254,9,1,52,5,2,7,7,3,2,7,7,3,7,6,6,1,4,7,7,3,3,3,7,2,,,,,4,1,9,,2,2,2,2
3254,10,1,54,4,3,7,5,2,4,7,7,7,7,10,10,2,5,2,2,2,2,2,7,2,2,1,1,1,18,3,12,1,2,2,2,2
3254,11,1,55,4,7,7,7,7,7,7,7,7,7,10,0,1,4,4,4,4,4,4,4,6,2,1,1,1,,1,9,1,1,2,2,2
3254,12,1,55,4,1,6,3,5,4,4,2,6,4,9,7,1,3,4,6,4,1,1,5,2,2,2,1,1,,1,9,1,2,2,2,1
3255,9,2,19,4,4,4,4,4,4,4,4,4,4,0,0,3,5,7,1,2,7,5,7,0,,,,,4,4,7,,1,1,2,2
3255,10,2,20,5,1,7,1,1,1,7,7,1,1,2,3,3,4,7,1,7,7,7,7,5,1,1,1,1,54,4,8,0,1,2,2,1
3255,11,2,21,5,1,7,1,1,1,7,7,1,1,5,5,3,4,7,1,7,7,7,7,5,2,2,2,2,,4,99,0,2,2,1,2
3255,12,2,23,5,1,7,1,1,3,7,4,1,2,0,10,3,4,7,1,1,7,7,7,0,2,2,2,2,,23,8,0,1,2,2,2
3256,9,2,20,4,5,5,4,5,5,4,4,4,4,0,10,4,2,6,6,6,6,5,7,5,,,,,2,4,99,,2,2,2,1
3256,10,2,21,4,3,5,2,3,2,4,5,3,3,0,10,4,3,4,4,4,7,4,7,5,2,2,2,2,2,4,99,0,2,2,2,1
3257,9,2,26,10,2,5,4,3,2,4,4,4,2,6,4,3,3,4,5,5,3,3,5,5,,,,,56,54,99,,2,2,2,1
3257,11,2,28,10,1,5,3,1,2,5,5,4,3,4,5,3,3,4,4,2,3,2,6,5,2,2,2,2,,54,99,0,2,2,2,1
3258,9,1,48,3,3,6,4,2,4,6,6,2,3,5,8,2,3,7,4,6,5,5,6,2,,,,,3,3,9,,2,2,2,1
3258,10,1,48,3,5,3,5,5,5,4,4,5,5,1,9,3,1,6,5,2,7,7,7,5,2,2,2,1,3,1,9,1,2,2,2,1
3258,11,1,50,3,4,4,5,3,3,3,5,4,3,5,8,3,1,6,5,5,3,5,6,2,2,2,2,2,,1,9,1,2,2,2,1
3258,12,1,51,3,5,5,4,2,5,6,4,4,5,2,8,3,1,7,3,4,4,6,5,2,2,2,2,2,,1,10,1,2,2,2,1
3259,9,1,51,5,3,5,4,3,3,5,5,6,2,5,6,3,3,7,3,6,4,7,7,3,,,,,5,5,4,,2,2,2,1
3260,9,2,36,3,2,6,6,2,7,6,7,2,2,5,7,3,1,7,7,3,7,7,6,0,,,,,3,3,9,,2,2,2,2
3260,10,2,37,3,1,1,1,3,7,1,1,1,1,0,0,3,3,7,4,7,7,7,7,5,2,2,2,2,3,3,99,1,2,1,2,2
3260,11,2,38,3,1,7,7,2,7,7,7,7,1,5,10,3,3,7,7,7,4,7,7,4,2,2,2,1,,1,9,1,2,1,2,1
3261,9,2,29,10,1,6,5,3,2,5,6,4,3,3,5,4,3,5,4,4,5,6,6,5,,,,,4,4,8,,2,2,2,1
3261,10,2,30,10,2,5,4,3,2,6,6,4,4,2,8,4,3,5,4,5,5,5,7,6,2,2,2,2,4,4,9,1,2,2,2,1
3262,9,1,50,3,3,5,3,3,3,6,6,4,4,7,7,2,4,6,6,4,4,6,7,3,,,,,3,3,9,,2,2,2,1
3262,10,1,51,3,4,6,3,3,2,6,5,4,2,5,9,2,2,6,5,6,4,6,5,3,2,2,2,1,3,3,9,1,2,2,2,1
3263,9,1,21,8,1,5,1,1,1,7,6,3,1,5,0,1,5,7,5,5,5,7,5,1,,,,,3,7,7,,2,2,2,1
3263,10,1,22,8,2,6,2,2,2,6,6,4,2,5,1,1,5,7,4,5,4,7,4,1,1,1,1,1,3,7,6,0,1,2,2,1
3263,11,1,23,8,1,5,1,1,1,6,5,2,1,5,3,1,5,6,3,4,5,7,5,1,1,1,2,1,,3,6,0,1,1,2,1
3264,9,2,53,3,1,7,1,1,1,7,1,1,1,8,5,2,4,4,4,5,5,5,6,5,,,,,1,3,8,,1,2,2,1
3265,9,2,24,4,4,4,4,5,4,4,5,5,4,4,6,2,1,4,5,6,5,5,4,5,,,,,56,9,99,,1,2,2,2
3265,11,2,26,4,6,2,3,6,3,2,4,4,2,7,10,2,2,3,5,4,5,5,6,7,1,1,1,1,,25,7,1,2,2,2,1
3266,9,1,50,5,3,3,4,3,3,5,5,4,3,6,7,2,3,5,4,5,4,5,6,5,,,,,2,2,5,,2,2,2,2
3266,10,1,52,5,2,3,2,1,3,5,4,4,3,3,5,3,3,6,4,5,5,4,6,5,2,2,2,1,2,4,5,1,2,2,2,2
3266,11,1,53,5,4,5,3,3,4,5,5,5,3,4,6,3,2,5,5,4,3,5,5,5,2,2,2,2,,4,5,1,2,2,2,1
3266,12,1,54,5,6,2,3,5,4,1,2,2,3,5,5,2,2,7,6,7,4,4,7,6,2,2,2,2,,23,2,1,2,2,2,2
3267,9,2,25,11,3,4,3,1,2,3,5,4,4,2,7,3,2,5,1,5,4,4,5,7,,,,,56,2,99,,2,1,2,1
3267,10,2,26,11,2,6,6,2,2,5,5,4,2,9,7,3,2,6,3,6,4,7,7,7,2,2,2,1,56,4,99,0,2,2,1,1
3267,11,2,27,11,3,4,6,2,4,3,5,4,3,1,8,3,2,4,4,4,7,6,7,5,2,2,2,2,,54,99,0,1,2,2,1
3268,9,2,18,4,4,4,3,3,4,2,4,4,3,5,5,3,2,4,4,3,2,1,1,4,,,,,,2,1,,1,2,2,1
3268,12,2,21,5,4,4,3,4,4,5,4,3,3,6,7,3,2,4,3,4,4,3,4,6,1,1,2,2,,1,1,1,1,2,2,1
3269,9,1,54,4,2,7,2,2,3,6,6,4,2,10,10,3,4,6,5,5,4,6,7,3,,,,,1,1,6,,2,2,2,1
3269,10,1,55,3,2,5,5,2,2,5,5,5,2,10,9,3,3,5,6,5,3,4,6,1,2,2,2,1,1,1,5,1,2,2,2,1
3269,12,1,57,3,1,6,3,1,2,7,5,5,1,1,6,4,3,4,5,5,2,3,5,5,2,2,2,1,,1,7,1,2,2,2,1
3270,9,2,53,4,4,5,2,4,3,4,5,4,2,7,5,3,4,4,4,4,4,5,5,5,,,,,,54,99,,2,1,2,1
3270,10,2,54,3,2,5,3,4,2,4,6,2,2,5,4,3,3,7,4,4,4,4,7,4,2,2,2,1,56,54,99,1,2,1,2,1
3270,11,2,55,7,1,7,1,2,3,7,5,2,1,9,5,3,4,5,5,2,4,4,6,4,2,2,2,1,,1,99,1,1,1,2,1
3270,12,2,56,7,2,5,2,2,2,5,5,3,5,6,4,3,4,4,4,4,4,4,5,4,2,2,2,1,,55,9,1,2,1,2,1
3271,9,2,45,3,3,5,3,3,3,4,5,4,4,5,5,4,2,4,4,4,4,4,5,5,,,,,,53,5,,2,2,1,1
3271,10,2,46,3,3,5,4,2,3,3,5,5,4,8,6,3,1,3,4,5,4,3,6,5,2,2,2,2,,53,5,1,2,2,1,1
3271,11,2,47,4,2,4,3,5,3,2,4,6,3,6,5,2,1,4,5,4,4,3,5,5,2,2,2,2,,53,6,1,2,2,1,1
3271,12,2,48,3,3,5,3,3,3,2,5,5,4,5,3,3,1,4,5,4,4,4,5,5,2,2,2,2,,53,4,1,2,2,1,1
3272,9,1,52,3,3,3,4,5,5,3,4,4,5,4,6,3,4,7,5,6,7,6,6,0,,,,,3,3,1,,2,2,2,1
3272,10,1,53,5,1,5,5,2,3,5,5,3,1,4,8,3,4,7,5,5,5,7,3,3,2,2,2,2,3,3,1,0,2,2,2,1
3273,9,2,37,3,3,5,3,3,3,5,5,4,3,1,6,3,4,5,4,5,5,5,5,5,,,,,1,1,2,,2,2,2,2
3273,10,2,38,3,3,5,3,3,3,5,5,5,3,1,9,3,4,6,2,4,6,6,7,8,1,1,2,1,1,1,2,1,2,2,2,1
3273,11,2,39,3,1,6,1,1,2,7,7,6,1,2,7,2,4,5,5,5,5,5,6,4,1,1,1,1,,1,2,1,2,2,1,1
3273,12,2,40,3,3,3,2,3,3,4,4,4,3,1,8,3,1,4,4,3,4,5,5,4,2,2,1,1,,53,3,1,2,2,2,2
3274,9,2,35,4,1,6,2,1,2,4,4,4,6,5,10,3,5,6,4,4,4,6,5,7,,,,,2,2,11,,2,2,1,1
3274,10,2,36,4,1,6,4,1,4,4,7,4,5,0,3,3,3,5,4,4,1,4,5,8,2,2,1,1,2,4,8,1,2,2,1,2
3275,9,1,22,10,2,4,2,3,4,6,6,4,3,5,2,3,3,7,4,4,4,3,7,5,,,,,56,3,99,,2,2,2,1
3275,10,1,23,11,3,4,3,4,3,5,4,4,3,5,7,2,5,5,5,4,6,6,7,5,2,2,2,1,56,7,99,0,2,2,2,1
3275,11,1,24,11,3,3,3,5,5,3,2,5,4,5,4,2,4,6,4,5,4,4,6,4,2,2,2,1,,54,99,0,1,2,2,1
3275,12,1,25,11,5,3,4,5,6,4,4,4,4,5,4,2,4,4,4,4,4,2,6,5,2,2,2,2,,55,9,0,1,2,2,1
3276,9,1,48,11,3,5,2,2,3,4,5,3,3,6,6,2,2,5,2,6,3,3,3,7,,,,,2,4,10,,2,1,2,2
3276,10,1,49,11,3,6,2,2,3,6,6,4,2,6,8,2,2,5,5,7,3,2,5,6,2,1,2,1,2,4,99,1,2,1,2,1
3276,11,1,50,11,3,5,2,3,3,4,5,4,3,7,7,2,3,3,5,6,4,3,5,6,2,2,2,1,,4,99,1,2,1,2,2
3276,12,1,51,11,3,5,3,3,3,2,6,2,3,8,6,2,2,5,5,6,5,3,7,6,2,2,1,1,,2,11,1,2,1,2,2
3277,9,2,39,4,1,7,1,1,1,7,7,3,1,0,10,4,5,7,4,4,7,7,7,5,,,,,,50,99,,1,1,2,1
3277,10,2,40,4,1,7,1,1,1,7,7,2,1,7,0,2,3,7,5,7,7,7,7,5,2,2,1,1,,52,99,0,1,1,2,1
3277,11,2,41,11,1,7,1,1,1,7,7,3,1,7,10,2,4,7,7,7,4,4,3,0,1,1,1,1,,54,99,0,1,2,2,1
3277,12,2,42,4,1,7,4,1,1,7,7,4,1,5,10,3,4,4,4,4,5,4,5,5,2,2,2,2,,53,10,0,1,2,2,1
3278,9,1,34,3,3,5,5,5,5,5,5,5,2,3,6,3,2,6,6,5,5,5,7,4,,,,,52,52,5,,2,2,1,2
3278,10,1,35,3,5,2,3,5,5,3,4,5,4,8,3,3,2,7,6,5,7,7,7,5,2,2,2,1,3,3,2,1,2,2,2,1
3278,11,1,36,3,3,4,3,3,3,6,6,6,2,6,5,2,2,6,7,6,6,5,7,4,2,2,1,1,,5,6,1,2,2,2,2
3278,12,1,37,3,4,5,3,5,3,6,5,5,3,4,5,2,1,6,5,5,5,6,6,5,2,2,2,1,,3,5,1,2,1,2,2
3279,9,1,53,7,1,5,7,2,2,6,6,5,2,8,8,1,5,3,1,2,1,1,7,4,,,,,3,7,10,,1,2,2,1
3279,10,1,54,7,1,7,1,1,3,7,5,1,1,9,1,1,5,1,1,1,1,1,5,4,2,2,2,1,3,3,8,0,1,1,2,1
3279,11,1,55,7,1,1,1,1,1,7,7,1,1,10,0,1,5,1,7,1,1,1,6,4,2,2,2,1,,3,8,0,2,1,2,1
3279,12,1,56,7,1,7,1,1,1,7,7,1,1,8,4,2,5,1,5,2,3,1,4,5,2,2,1,1,,3,8,0,1,1,2,1
3280,9,1,41,8,5,5,5,5,5,3,4,5,5,1,3,3,2,6,5,2,4,5,5,5,,,,,4,4,4,,2,1,2,1
3280,10,1,42,8,5,2,3,2,2,4,1,6,5,10,1,3,1,7,2,6,5,6,7,5,2,2,2,1,4,4,6,1,2,1,2,2
3281,9,1,47,10,2,5,2,3,3,5,5,3,3,6,6,3,5,5,5,5,5,5,5,5,,,,,,54,99,,1,2,2,1
3281,10,1,48,11,3,4,2,3,3,4,3,5,5,5,5,3,2,6,4,6,4,4,6,5,2,2,2,1,,51,99,1,2,2,2,2
3282,9,1,35,3,4,3,5,3,5,6,4,4,1,0,10,3,2,4,4,6,6,6,7,4,,,,,1,2,5,,2,2,2,1
3282,10,1,36,3,1,7,1,7,1,7,7,1,1,5,8,2,4,3,4,6,5,6,7,2,2,2,2,1,1,5,2,0,2,1,2,1
3283,9,2,32,11,3,6,2,3,3,1,2,3,1,6,8,4,4,1,1,1,1,1,1,5,,,,,,53,7,,1,2,1,2
3283,10,2,33,11,3,6,3,3,3,3,3,6,1,5,5,4,4,1,4,1,1,1,1,5,2,2,2,1,,53,6,0,1,2,1,2
3283,11,2,34,11,3,5,5,4,3,5,4,4,3,7,6,4,4,6,3,7,4,5,6,5,2,2,2,2,,52,9,0,2,2,1,2
3283,12,2,35,11,2,5,5,2,4,3,7,4,3,5,7,4,4,7,1,7,7,4,7,5,2,2,2,2,,51,8,0,2,2,1,2
3284,9,2,54,4,1,4,2,1,2,3,4,4,2,0,2,4,2,6,6,4,4,5,7,5,,,,,4,4,5,,2,2,2,1
3284,10,2,55,4,1,6,1,1,1,3,7,4,1,5,5,3,2,7,7,7,7,7,7,5,2,1,1,1,4,54,7,1,2,1,2,1
3285,9,1,50,3,7,3,7,7,1,4,3,7,3,10,10,3,1,7,1,1,7,7,7,2,,,,,1,1,4,,2,2,2,1
3286,9,1,52,5,2,1,2,2,1,5,2,1,3,4,8,3,1,2,3,5,7,3,5,5,,,,,2,2,4,,2,2,1,1
3286,10,1,53,5,4,7,3,4,2,7,5,6,5,5,8,3,1,7,6,4,1,4,6,5,2,1,2,1,2,54,4,1,2,2,2,1
3286,11,1,54,5,3,3,3,3,3,5,5,4,3,2,7,4,1,4,4,4,4,4,5,5,2,2,2,2,,54,5,1,2,2,2,1
3286,12,1,55,5,4,4,4,2,3,5,6,5,5,4,4,2,1,7,6,4,4,6,6,5,2,2,2,1,,55,6,1,2,2,2,1
3287,9,1,34,3,5,2,3,4,5,2,5,5,6,2,8,2,1,6,5,5,1,4,6,6,,,,,4,2,8,,2,2,2,1
3288,9,2,53,3,2,7,6,2,2,4,7,4,2,3,7,4,4,6,6,6,7,6,6,5,,,,,50,51,99,,2,2,1,1
3288,10,2,55,3,1,6,2,1,2,4,6,3,4,4,7,4,4,6,4,5,1,5,7,5,2,2,2,2,,51,4,0,2,1,2,1
3288,11,2,55,3,3,5,2,3,3,5,5,4,2,1,8,4,4,7,4,7,7,7,7,5,2,2,2,2,,3,2,0,2,2,2,1
3288,12,2,56,4,2,5,2,2,2,3,5,4,4,3,5,4,4,5,5,5,5,5,7,5,2,2,2,2,,55,2,0,2,2,2,1
3289,9,1,50,11,4,4,3,3,5,4,5,4,5,6,6,2,2,5,5,6,5,6,6,7,,,,,2,2,11,,2,1,2,2
3289,10,1,51,11,3,5,6,4,5,2,3,4,3,3,8,3,4,7,5,5,5,6,7,8,2,2,1,1,,2,11,1,1,1,1,1
3289,11,1,51,11,4,3,3,4,3,3,4,4,5,6,6,3,2,3,4,3,3,4,4,7,1,1,2,1,,23,12,1,1,2,1,1
3289,12,1,52,11,6,6,5,4,5,5,4,6,5,3,3,3,3,5,5,5,4,6,6,8,1,2,1,1,,52,12,1,2,2,2,2
3290,9,2,52,3,1,7,2,1,2,7,7,1,2,6,6,1,4,6,3,4,5,6,5,2,,,,,3,3,99,,1,1,2,1
3290,10,2,53,3,1,7,1,2,2,7,7,2,1,6,5,2,4,6,2,5,4,6,6,2,1,2,1,1,3,3,99,1,1,1,2,1
3290,11,2,54,3,1,7,2,1,2,5,6,1,1,6,5,2,4,5,3,4,4,5,6,2,1,2,1,1,,3,99,1,1,1,2,1
3290,12,2,55,3,1,6,2,1,1,4,6,5,1,6,4,1,4,5,4,5,4,4,5,2,2,2,1,1,,3,4,1,1,1,2,1
3291,9,2,52,3,4,7,5,3,3,6,7,4,5,5,5,4,4,7,4,7,7,7,7,5,,,,,56,54,3,,2,2,2,2
3291,10,2,54,3,1,2,2,2,2,6,6,6,6,5,5,4,2,7,4,1,7,1,7,5,2,2,1,1,56,12,3,1,2,2,2,2
3291,11,2,55,3,2,2,4,1,2,4,6,4,1,5,10,3,4,4,4,4,4,4,4,5,2,1,2,2,,50,2,1,2,2,2,2
3292,9,1,24,11,2,5,2,3,3,4,3,4,3,5,2,2,4,6,5,3,5,7,7,2,,,,,3,1,10,,2,1,2,1
3292,10,1,25,11,2,3,4,5,4,4,5,4,6,3,6,2,4,7,4,5,5,6,7,3,2,1,1,1,3,3,11,0,2,1,2,1
3292,11,1,26,11,1,5,2,2,2,5,5,4,1,8,3,1,4,6,2,5,5,6,7,3,2,1,1,1,,1,7,0,2,1,2,1
3293,9,1,53,7,2,6,2,2,3,4,6,3,2,7,6,2,3,3,2,1,3,3,2,5,,,,,1,50,6,,1,1,2,1
3293,10,1,54,7,3,6,1,3,3,5,6,2,2,8,6,2,3,4,3,2,2,4,4,4,2,2,2,1,1,1,7,0,1,1,2,1
3293,11,1,55,7,3,5,3,4,4,4,5,5,2,7,3,2,3,4,3,2,2,3,2,3,2,2,2,2,,1,7,0,1,2,2,1
3293,12,1,56,7,3,4,2,2,3,3,5,4,3,7,7,2,3,4,4,2,2,3,3,4,2,2,2,2,,1,7,0,1,1,2,1
3294,9,1,28,4,2,4,2,4,2,6,4,4,4,5,7,3,2,6,4,7,7,6,7,5,,,,,56,51,4,,2,2,2,2
3295,9,1,28,10,3,3,4,3,5,6,5,5,2,8,0,2,4,6,5,5,4,6,5,2,,,,,11,5,9,,2,2,2,2
3295,10,1,29,11,4,4,3,3,5,5,5,6,3,8,9,2,3,3,3,3,4,3,5,4,2,2,2,1,5,5,8,0,2,2,1,2
